Rainfall - (MM), Year,Month, Country, ISO3
259.761,1960,6, Bhutan, BTN
549.168,1960,7, Bhutan, BTN
327.612,1960,8, Bhutan, BTN
339.861,1960,9, Bhutan, BTN
36.2605,1960,10, Bhutan, BTN
3.13342,1960,11, Bhutan, BTN
0.80004,1960,12, Bhutan, BTN
3.15011,1961,1, Bhutan, BTN
6.3301,1961,2, Bhutan, BTN
28.0919,1961,3, Bhutan, BTN
64.2788,1961,4, Bhutan, BTN
158.46,1961,5, Bhutan, BTN
339.145,1961,6, Bhutan, BTN
385.961,1961,7, Bhutan, BTN
355.482,1961,8, Bhutan, BTN
246.755,1961,9, Bhutan, BTN
71.908,1961,10, Bhutan, BTN
7.98836,1961,11, Bhutan, BTN
4.77581,1961,12, Bhutan, BTN
11.6052,1962,1, Bhutan, BTN
10.1385,1962,2, Bhutan, BTN
16.6827,1962,3, Bhutan, BTN
89.244,1962,4, Bhutan, BTN
220.723,1962,5, Bhutan, BTN
606.057,1962,6, Bhutan, BTN
378.06,1962,7, Bhutan, BTN
451.693,1962,8, Bhutan, BTN
254.244,1962,9, Bhutan, BTN
40.6874,1962,10, Bhutan, BTN
0.38703,1962,11, Bhutan, BTN
3.31126,1962,12, Bhutan, BTN
4.66318,1963,1, Bhutan, BTN
1.84443,1963,2, Bhutan, BTN
33.6215,1963,3, Bhutan, BTN
120.497,1963,4, Bhutan, BTN
207.916,1963,5, Bhutan, BTN
426.005,1963,6, Bhutan, BTN
490.308,1963,7, Bhutan, BTN
392.866,1963,8, Bhutan, BTN
225.792,1963,9, Bhutan, BTN
86.645,1963,10, Bhutan, BTN
21.4968,1963,11, Bhutan, BTN
1.3299,1963,12, Bhutan, BTN
1.247,1964,1, Bhutan, BTN
4.47678,1964,2, Bhutan, BTN
32.0596,1964,3, Bhutan, BTN
133.073,1964,4, Bhutan, BTN
183.442,1964,5, Bhutan, BTN
304.563,1964,6, Bhutan, BTN
503.685,1964,7, Bhutan, BTN
300.473,1964,8, Bhutan, BTN
214.11,1964,9, Bhutan, BTN
73.6962,1964,10, Bhutan, BTN
3.56092,1964,11, Bhutan, BTN
0.3103,1964,12, Bhutan, BTN
0.10633,1965,1, Bhutan, BTN
16.2181,1965,2, Bhutan, BTN
29.0023,1965,3, Bhutan, BTN
73.3301,1965,4, Bhutan, BTN
179.84,1965,5, Bhutan, BTN
289.949,1965,6, Bhutan, BTN
406.541,1965,7, Bhutan, BTN
430.242,1965,8, Bhutan, BTN
183.244,1965,9, Bhutan, BTN
34.1184,1965,10, Bhutan, BTN
45.1964,1965,11, Bhutan, BTN
1.38001,1965,12, Bhutan, BTN
22.8666,1966,1, Bhutan, BTN
4.15905,1966,2, Bhutan, BTN
9.13966,1966,3, Bhutan, BTN
55.8178,1966,4, Bhutan, BTN
137.294,1966,5, Bhutan, BTN
484.48,1966,6, Bhutan, BTN
401.186,1966,7, Bhutan, BTN
464.775,1966,8, Bhutan, BTN
214.918,1966,9, Bhutan, BTN
51.0039,1966,10, Bhutan, BTN
11.6234,1966,11, Bhutan, BTN
9.11983,1966,12, Bhutan, BTN
4.00456,1967,1, Bhutan, BTN
3.64697,1967,2, Bhutan, BTN
59.1087,1967,3, Bhutan, BTN
115.124,1967,4, Bhutan, BTN
130.787,1967,5, Bhutan, BTN
269.642,1967,6, Bhutan, BTN
371.878,1967,7, Bhutan, BTN
257.39,1967,8, Bhutan, BTN
273.193,1967,9, Bhutan, BTN
41.1317,1967,10, Bhutan, BTN
11.2093,1967,11, Bhutan, BTN
0.18482,1967,12, Bhutan, BTN
10.3235,1968,1, Bhutan, BTN
7.63932,1968,2, Bhutan, BTN
22.683,1968,3, Bhutan, BTN
110.923,1968,4, Bhutan, BTN
176.814,1968,5, Bhutan, BTN
422.166,1968,6, Bhutan, BTN
516.84,1968,7, Bhutan, BTN
280.919,1968,8, Bhutan, BTN
195.916,1968,9, Bhutan, BTN
197.979,1968,10, Bhutan, BTN
1.86398,1968,11, Bhutan, BTN
0.62778,1968,12, Bhutan, BTN
7.70694,1969,1, Bhutan, BTN
0.65349,1969,2, Bhutan, BTN
48.0376,1969,3, Bhutan, BTN
69.6586,1969,4, Bhutan, BTN
148.734,1969,5, Bhutan, BTN
364.747,1969,6, Bhutan, BTN
479.745,1969,7, Bhutan, BTN
324.254,1969,8, Bhutan, BTN
229.105,1969,9, Bhutan, BTN
46.731,1969,10, Bhutan, BTN
13.1662,1969,11, Bhutan, BTN
0.38929,1969,12, Bhutan, BTN
13.9081,1970,1, Bhutan, BTN
12.3034,1970,2, Bhutan, BTN
22.4825,1970,3, Bhutan, BTN
56.8122,1970,4, Bhutan, BTN
114.154,1970,5, Bhutan, BTN
487.822,1970,6, Bhutan, BTN
501.848,1970,7, Bhutan, BTN
408.938,1970,8, Bhutan, BTN
241.757,1970,9, Bhutan, BTN
136.577,1970,10, Bhutan, BTN
8.90659,1970,11, Bhutan, BTN
0.03513,1970,12, Bhutan, BTN
4.63934,1971,1, Bhutan, BTN
3.35866,1971,2, Bhutan, BTN
28.8098,1971,3, Bhutan, BTN
97.2998,1971,4, Bhutan, BTN
115.578,1971,5, Bhutan, BTN
499.782,1971,6, Bhutan, BTN
422.243,1971,7, Bhutan, BTN
327.012,1971,8, Bhutan, BTN
190.07,1971,9, Bhutan, BTN
139.955,1971,10, Bhutan, BTN
43.1963,1971,11, Bhutan, BTN
1.02853,1971,12, Bhutan, BTN
3.90635,1972,1, Bhutan, BTN
9.55418,1972,2, Bhutan, BTN
37.2805,1972,3, Bhutan, BTN
95.3209,1972,4, Bhutan, BTN
144.113,1972,5, Bhutan, BTN
263.515,1972,6, Bhutan, BTN
366.002,1972,7, Bhutan, BTN
286.222,1972,8, Bhutan, BTN
283.46,1972,9, Bhutan, BTN
40.3079,1972,10, Bhutan, BTN
14.3805,1972,11, Bhutan, BTN
0.01689,1972,12, Bhutan, BTN
7.08134,1973,1, Bhutan, BTN
20.3457,1973,2, Bhutan, BTN
20.9358,1973,3, Bhutan, BTN
112.234,1973,4, Bhutan, BTN
242.874,1973,5, Bhutan, BTN
545.844,1973,6, Bhutan, BTN
393.059,1973,7, Bhutan, BTN
312.023,1973,8, Bhutan, BTN
267.254,1973,9, Bhutan, BTN
212.122,1973,10, Bhutan, BTN
30.5197,1973,11, Bhutan, BTN
15.7606,1973,12, Bhutan, BTN
9.06789,1974,1, Bhutan, BTN
0.47642,1974,2, Bhutan, BTN
42.3053,1974,3, Bhutan, BTN
94.2211,1974,4, Bhutan, BTN
196.852,1974,5, Bhutan, BTN
345.354,1974,6, Bhutan, BTN
647.592,1974,7, Bhutan, BTN
309.803,1974,8, Bhutan, BTN
228.2,1974,9, Bhutan, BTN
101.806,1974,10, Bhutan, BTN
2.145,1974,11, Bhutan, BTN
1.23559,1974,12, Bhutan, BTN
4.15535,1975,1, Bhutan, BTN
11.6109,1975,2, Bhutan, BTN
18.8528,1975,3, Bhutan, BTN
85.9819,1975,4, Bhutan, BTN
174.27,1975,5, Bhutan, BTN
322.518,1975,6, Bhutan, BTN
516,1975,7, Bhutan, BTN
244.75,1975,8, Bhutan, BTN
407.32,1975,9, Bhutan, BTN
89.4642,1975,10, Bhutan, BTN
2.14736,1975,11, Bhutan, BTN
0.61117,1975,12, Bhutan, BTN
7.51826,1976,1, Bhutan, BTN
11.6431,1976,2, Bhutan, BTN
20.383,1976,3, Bhutan, BTN
91.5523,1976,4, Bhutan, BTN
182.24,1976,5, Bhutan, BTN
446.258,1976,6, Bhutan, BTN
380.734,1976,7, Bhutan, BTN
342,1976,8, Bhutan, BTN
151.919,1976,9, Bhutan, BTN
38.1942,1976,10, Bhutan, BTN
3.35129,1976,11, Bhutan, BTN
0.20963,1976,12, Bhutan, BTN
2.88853,1977,1, Bhutan, BTN
3.54615,1977,2, Bhutan, BTN
29.637,1977,3, Bhutan, BTN
198.644,1977,4, Bhutan, BTN
315.202,1977,5, Bhutan, BTN
391.915,1977,6, Bhutan, BTN
449.875,1977,7, Bhutan, BTN
378.309,1977,8, Bhutan, BTN
226.021,1977,9, Bhutan, BTN
142.425,1977,10, Bhutan, BTN
32.6655,1977,11, Bhutan, BTN
8.86208,1977,12, Bhutan, BTN
5.07307,1978,1, Bhutan, BTN
6.38644,1978,2, Bhutan, BTN
28.9485,1978,3, Bhutan, BTN
95.0921,1978,4, Bhutan, BTN
282.669,1978,5, Bhutan, BTN
471.556,1978,6, Bhutan, BTN
457.108,1978,7, Bhutan, BTN
338.69,1978,8, Bhutan, BTN
305.561,1978,9, Bhutan, BTN
64.1605,1978,10, Bhutan, BTN
32.029,1978,11, Bhutan, BTN
0.89449,1978,12, Bhutan, BTN
1.37133,1979,1, Bhutan, BTN
16.5926,1979,2, Bhutan, BTN
13.9336,1979,3, Bhutan, BTN
82.7631,1979,4, Bhutan, BTN
109.878,1979,5, Bhutan, BTN
308.399,1979,6, Bhutan, BTN
474.186,1979,7, Bhutan, BTN
346.015,1979,8, Bhutan, BTN
274.261,1979,9, Bhutan, BTN
145.892,1979,10, Bhutan, BTN
19.4913,1979,11, Bhutan, BTN
24.6984,1979,12, Bhutan, BTN
4.26066,1980,1, Bhutan, BTN
9.72077,1980,2, Bhutan, BTN
38.7959,1980,3, Bhutan, BTN
81.9464,1980,4, Bhutan, BTN
276.681,1980,5, Bhutan, BTN
390.587,1980,6, Bhutan, BTN
440.038,1980,7, Bhutan, BTN
370.5,1980,8, Bhutan, BTN
214.908,1980,9, Bhutan, BTN
67.4316,1980,10, Bhutan, BTN
1.3647,1980,11, Bhutan, BTN
1.50525,1980,12, Bhutan, BTN
25.8617,1981,1, Bhutan, BTN
6.29384,1981,2, Bhutan, BTN
32.1006,1981,3, Bhutan, BTN
145.636,1981,4, Bhutan, BTN
244.006,1981,5, Bhutan, BTN
279.377,1981,6, Bhutan, BTN
546.827,1981,7, Bhutan, BTN
290.511,1981,8, Bhutan, BTN
201.364,1981,9, Bhutan, BTN
4.6658,1981,10, Bhutan, BTN
3.27078,1981,11, Bhutan, BTN
27.7283,1981,12, Bhutan, BTN
0.50974,1982,1, Bhutan, BTN
7.05691,1982,2, Bhutan, BTN
26.6754,1982,3, Bhutan, BTN
129.794,1982,4, Bhutan, BTN
110.977,1982,5, Bhutan, BTN
369.59,1982,6, Bhutan, BTN
304.82,1982,7, Bhutan, BTN
316.423,1982,8, Bhutan, BTN
153.32,1982,9, Bhutan, BTN
64.438,1982,10, Bhutan, BTN
24.8018,1982,11, Bhutan, BTN
1.88151,1982,12, Bhutan, BTN
8.60528,1983,1, Bhutan, BTN
11.4098,1983,2, Bhutan, BTN
34.5801,1983,3, Bhutan, BTN
102.291,1983,4, Bhutan, BTN
233.352,1983,5, Bhutan, BTN
216.051,1983,6, Bhutan, BTN
371.41,1983,7, Bhutan, BTN
294.92,1983,8, Bhutan, BTN
264.065,1983,9, Bhutan, BTN
104.065,1983,10, Bhutan, BTN
0.36387,1983,11, Bhutan, BTN
11.2536,1983,12, Bhutan, BTN
17.0286,1984,1, Bhutan, BTN
5.52734,1984,2, Bhutan, BTN
14.2372,1984,3, Bhutan, BTN
121.559,1984,4, Bhutan, BTN
229.677,1984,5, Bhutan, BTN
474.758,1984,6, Bhutan, BTN
591.174,1984,7, Bhutan, BTN
324.777,1984,8, Bhutan, BTN
334.785,1984,9, Bhutan, BTN
64.5372,1984,10, Bhutan, BTN
3.4214,1984,11, Bhutan, BTN
5.36766,1984,12, Bhutan, BTN
6.55816,1985,1, Bhutan, BTN
10.685,1985,2, Bhutan, BTN
25.6823,1985,3, Bhutan, BTN
104.017,1985,4, Bhutan, BTN
184.339,1985,5, Bhutan, BTN
329.417,1985,6, Bhutan, BTN
665.095,1985,7, Bhutan, BTN
257.581,1985,8, Bhutan, BTN
291.252,1985,9, Bhutan, BTN
95.3686,1985,10, Bhutan, BTN
4.47236,1985,11, Bhutan, BTN
14.177,1985,12, Bhutan, BTN
1.3594,1986,1, Bhutan, BTN
2.30996,1986,2, Bhutan, BTN
30.8336,1986,3, Bhutan, BTN
168.302,1986,4, Bhutan, BTN
120.273,1986,5, Bhutan, BTN
306.545,1986,6, Bhutan, BTN
548.287,1986,7, Bhutan, BTN
265.319,1986,8, Bhutan, BTN
251.842,1986,9, Bhutan, BTN
198.611,1986,10, Bhutan, BTN
14.857,1986,11, Bhutan, BTN
12.4782,1986,12, Bhutan, BTN
5.2383,1987,1, Bhutan, BTN
11.1704,1987,2, Bhutan, BTN
46.2749,1987,3, Bhutan, BTN
137.212,1987,4, Bhutan, BTN
125.888,1987,5, Bhutan, BTN
271.69,1987,6, Bhutan, BTN
439.557,1987,7, Bhutan, BTN
451.859,1987,8, Bhutan, BTN
295.641,1987,9, Bhutan, BTN
141.178,1987,10, Bhutan, BTN
3.98136,1987,11, Bhutan, BTN
2.1817,1987,12, Bhutan, BTN
2.82353,1988,1, Bhutan, BTN
11.7718,1988,2, Bhutan, BTN
28.2496,1988,3, Bhutan, BTN
134.625,1988,4, Bhutan, BTN
262.303,1988,5, Bhutan, BTN
331.715,1988,6, Bhutan, BTN
562.912,1988,7, Bhutan, BTN
487.255,1988,8, Bhutan, BTN
230.38,1988,9, Bhutan, BTN
54.7751,1988,10, Bhutan, BTN
40.3348,1988,11, Bhutan, BTN
18.0883,1988,12, Bhutan, BTN
12.6731,1989,1, Bhutan, BTN
23.6051,1989,2, Bhutan, BTN
22.1552,1989,3, Bhutan, BTN
84.6036,1989,4, Bhutan, BTN
226.121,1989,5, Bhutan, BTN
431.413,1989,6, Bhutan, BTN
505.45,1989,7, Bhutan, BTN
265.594,1989,8, Bhutan, BTN
309.759,1989,9, Bhutan, BTN
60.9086,1989,10, Bhutan, BTN
6.63044,1989,11, Bhutan, BTN
2.9663,1989,12, Bhutan, BTN
1.00123,1990,1, Bhutan, BTN
23.3267,1990,2, Bhutan, BTN
39.2999,1990,3, Bhutan, BTN
154.286,1990,4, Bhutan, BTN
207.757,1990,5, Bhutan, BTN
361.989,1990,6, Bhutan, BTN
491.025,1990,7, Bhutan, BTN
296.709,1990,8, Bhutan, BTN
294.679,1990,9, Bhutan, BTN
141.704,1990,10, Bhutan, BTN
0.85658,1990,11, Bhutan, BTN
0.40834,1990,12, Bhutan, BTN
23.9597,1991,1, Bhutan, BTN
12.0721,1991,2, Bhutan, BTN
24.6185,1991,3, Bhutan, BTN
94.1404,1991,4, Bhutan, BTN
200.974,1991,5, Bhutan, BTN
437.908,1991,6, Bhutan, BTN
345.402,1991,7, Bhutan, BTN
466.993,1991,8, Bhutan, BTN
402.59,1991,9, Bhutan, BTN
120.834,1991,10, Bhutan, BTN
2.19596,1991,11, Bhutan, BTN
13.4706,1991,12, Bhutan, BTN
9.67341,1992,1, Bhutan, BTN
13.7103,1992,2, Bhutan, BTN
22.0797,1992,3, Bhutan, BTN
124.834,1992,4, Bhutan, BTN
182.652,1992,5, Bhutan, BTN
279.905,1992,6, Bhutan, BTN
420.444,1992,7, Bhutan, BTN
401.746,1992,8, Bhutan, BTN
221.612,1992,9, Bhutan, BTN
99.3723,1992,10, Bhutan, BTN
2.53976,1992,11, Bhutan, BTN
8.83711,1992,12, Bhutan, BTN
22.254,1993,1, Bhutan, BTN
15.5346,1993,2, Bhutan, BTN
33.0668,1993,3, Bhutan, BTN
148.7,1993,4, Bhutan, BTN
212.542,1993,5, Bhutan, BTN
373.402,1993,6, Bhutan, BTN
369.576,1993,7, Bhutan, BTN
403.431,1993,8, Bhutan, BTN
305.757,1993,9, Bhutan, BTN
30.0843,1993,10, Bhutan, BTN
9.6744,1993,11, Bhutan, BTN
0.11948,1993,12, Bhutan, BTN
18.6418,1994,1, Bhutan, BTN
12.9979,1994,2, Bhutan, BTN
35.3491,1994,3, Bhutan, BTN
122.835,1994,4, Bhutan, BTN
148.361,1994,5, Bhutan, BTN
355.023,1994,6, Bhutan, BTN
322.039,1994,7, Bhutan, BTN
371.717,1994,8, Bhutan, BTN
143.154,1994,9, Bhutan, BTN
43.6249,1994,10, Bhutan, BTN
19.9547,1994,11, Bhutan, BTN
0.804,1994,12, Bhutan, BTN
17.1053,1995,1, Bhutan, BTN
9.70312,1995,2, Bhutan, BTN
13.9418,1995,3, Bhutan, BTN
73.4443,1995,4, Bhutan, BTN
132.195,1995,5, Bhutan, BTN
419.832,1995,6, Bhutan, BTN
498.609,1995,7, Bhutan, BTN
378.893,1995,8, Bhutan, BTN
337.502,1995,9, Bhutan, BTN
21.403,1995,10, Bhutan, BTN
41.0306,1995,11, Bhutan, BTN
4.20419,1995,12, Bhutan, BTN
17.246,1996,1, Bhutan, BTN
8.77846,1996,2, Bhutan, BTN
29.9257,1996,3, Bhutan, BTN
91.4971,1996,4, Bhutan, BTN
169.065,1996,5, Bhutan, BTN
355.283,1996,6, Bhutan, BTN
475.86,1996,7, Bhutan, BTN
343.729,1996,8, Bhutan, BTN
198.509,1996,9, Bhutan, BTN
137.278,1996,10, Bhutan, BTN
0.03808,1996,11, Bhutan, BTN
0.00016,1996,12, Bhutan, BTN
11.3809,1997,1, Bhutan, BTN
9.34973,1997,2, Bhutan, BTN
31.9101,1997,3, Bhutan, BTN
201.759,1997,4, Bhutan, BTN
142.831,1997,5, Bhutan, BTN
378.259,1997,6, Bhutan, BTN
422.522,1997,7, Bhutan, BTN
361.906,1997,8, Bhutan, BTN
298.051,1997,9, Bhutan, BTN
14.7747,1997,10, Bhutan, BTN
5.70888,1997,11, Bhutan, BTN
21.4387,1997,12, Bhutan, BTN
1.55199,1998,1, Bhutan, BTN
9.44116,1998,2, Bhutan, BTN
53.4438,1998,3, Bhutan, BTN
183.822,1998,4, Bhutan, BTN
142.819,1998,5, Bhutan, BTN
424.076,1998,6, Bhutan, BTN
442.94,1998,7, Bhutan, BTN
463.334,1998,8, Bhutan, BTN
222.461,1998,9, Bhutan, BTN
117.333,1998,10, Bhutan, BTN
16.1428,1998,11, Bhutan, BTN
0.72928,1998,12, Bhutan, BTN
3.70375,1999,1, Bhutan, BTN
1.0817,1999,2, Bhutan, BTN
8.70339,1999,3, Bhutan, BTN
81.0723,1999,4, Bhutan, BTN
261.462,1999,5, Bhutan, BTN
360.026,1999,6, Bhutan, BTN
563.601,1999,7, Bhutan, BTN
456.077,1999,8, Bhutan, BTN
274.89,1999,9, Bhutan, BTN
149.398,1999,10, Bhutan, BTN
7.39507,1999,11, Bhutan, BTN
4.39193,1999,12, Bhutan, BTN
9.19412,2000,1, Bhutan, BTN
7.48514,2000,2, Bhutan, BTN
31.1327,2000,3, Bhutan, BTN
172.974,2000,4, Bhutan, BTN
337.693,2000,5, Bhutan, BTN
432.719,2000,6, Bhutan, BTN
322.792,2000,7, Bhutan, BTN
441.964,2000,8, Bhutan, BTN
261.507,2000,9, Bhutan, BTN
38.3487,2000,10, Bhutan, BTN
2.71289,2000,11, Bhutan, BTN
0.46184,2000,12, Bhutan, BTN
2.32636,2001,1, Bhutan, BTN
8.27443,2001,2, Bhutan, BTN
19.4568,2001,3, Bhutan, BTN
156.709,2001,4, Bhutan, BTN
372.529,2001,5, Bhutan, BTN
410.502,2001,6, Bhutan, BTN
430.906,2001,7, Bhutan, BTN
342.963,2001,8, Bhutan, BTN
226.154,2001,9, Bhutan, BTN
135.652,2001,10, Bhutan, BTN
3.42621,2001,11, Bhutan, BTN
0.09009,2001,12, Bhutan, BTN
11.7011,2002,1, Bhutan, BTN
4.12249,2002,2, Bhutan, BTN
43.2559,2002,3, Bhutan, BTN
166.816,2002,4, Bhutan, BTN
202.376,2002,5, Bhutan, BTN
360.499,2002,6, Bhutan, BTN
460.926,2002,7, Bhutan, BTN
334.002,2002,8, Bhutan, BTN
186.452,2002,9, Bhutan, BTN
62.6479,2002,10, Bhutan, BTN
23.1787,2002,11, Bhutan, BTN
7.02098,2002,12, Bhutan, BTN
12.4644,2003,1, Bhutan, BTN
22.1975,2003,2, Bhutan, BTN
27.8031,2003,3, Bhutan, BTN
146.804,2003,4, Bhutan, BTN
150.732,2003,5, Bhutan, BTN
544.18,2003,6, Bhutan, BTN
535.389,2003,7, Bhutan, BTN
246.647,2003,8, Bhutan, BTN
268.558,2003,9, Bhutan, BTN
94.9521,2003,10, Bhutan, BTN
4.43456,2003,11, Bhutan, BTN
11.4162,2003,12, Bhutan, BTN
10.404,2004,1, Bhutan, BTN
4.74007,2004,2, Bhutan, BTN
15.7817,2004,3, Bhutan, BTN
232.006,2004,4, Bhutan, BTN
218.083,2004,5, Bhutan, BTN
344.16,2004,6, Bhutan, BTN
550.767,2004,7, Bhutan, BTN
204.492,2004,8, Bhutan, BTN
134.958,2004,9, Bhutan, BTN
146.09,2004,10, Bhutan, BTN
21.8338,2004,11, Bhutan, BTN
1.3617,2004,12, Bhutan, BTN
15.329,2005,1, Bhutan, BTN
4.7801,2005,2, Bhutan, BTN
50.7503,2005,3, Bhutan, BTN
121.108,2005,4, Bhutan, BTN
218.89,2005,5, Bhutan, BTN
223.411,2005,6, Bhutan, BTN
387.492,2005,7, Bhutan, BTN
255.947,2005,8, Bhutan, BTN
200.249,2005,9, Bhutan, BTN
155.666,2005,10, Bhutan, BTN
0.41124,2005,11, Bhutan, BTN
0,2005,12, Bhutan, BTN
0.00873,2006,1, Bhutan, BTN
14.8211,2006,2, Bhutan, BTN
25.3622,2006,3, Bhutan, BTN
299.764,2006,4, Bhutan, BTN
266.848,2006,5, Bhutan, BTN
322.155,2006,6, Bhutan, BTN
341.147,2006,7, Bhutan, BTN
195.224,2006,8, Bhutan, BTN
222.403,2006,9, Bhutan, BTN
61.7976,2006,10, Bhutan, BTN
21.7016,2006,11, Bhutan, BTN
4.27968,2006,12, Bhutan, BTN
4.59768,2007,1, Bhutan, BTN
27.1637,2007,2, Bhutan, BTN
12.9023,2007,3, Bhutan, BTN
216.483,2007,4, Bhutan, BTN
169.504,2007,5, Bhutan, BTN
345.748,2007,6, Bhutan, BTN
514.058,2007,7, Bhutan, BTN
403.754,2007,8, Bhutan, BTN
346.86,2007,9, Bhutan, BTN
62.3681,2007,10, Bhutan, BTN
18.9188,2007,11, Bhutan, BTN
0.31216,2007,12, Bhutan, BTN
20.7059,2008,1, Bhutan, BTN
3.92544,2008,2, Bhutan, BTN
54.2578,2008,3, Bhutan, BTN
80.8491,2008,4, Bhutan, BTN
233.699,2008,5, Bhutan, BTN
542.616,2008,6, Bhutan, BTN
507.868,2008,7, Bhutan, BTN
341.063,2008,8, Bhutan, BTN
136.602,2008,9, Bhutan, BTN
130.628,2008,10, Bhutan, BTN
2.7538,2008,11, Bhutan, BTN
1.6229,2008,12, Bhutan, BTN
2.64873,2009,1, Bhutan, BTN
5.50524,2009,2, Bhutan, BTN
28.974,2009,3, Bhutan, BTN
85.5478,2009,4, Bhutan, BTN
135.578,2009,5, Bhutan, BTN
173.68,2009,6, Bhutan, BTN
434.978,2009,7, Bhutan, BTN
363.134,2009,8, Bhutan, BTN
196.345,2009,9, Bhutan, BTN
120.448,2009,10, Bhutan, BTN
4.88487,2009,11, Bhutan, BTN
4.1024,2009,12, Bhutan, BTN
0.04641,2010,1, Bhutan, BTN
1.12297,2010,2, Bhutan, BTN
51.9371,2010,3, Bhutan, BTN
156.305,2010,4, Bhutan, BTN
244.545,2010,5, Bhutan, BTN
362.125,2010,6, Bhutan, BTN
431.849,2010,7, Bhutan, BTN
348.829,2010,8, Bhutan, BTN
353.993,2010,9, Bhutan, BTN
156.714,2010,10, Bhutan, BTN
12.5694,2010,11, Bhutan, BTN
1.66871,2010,12, Bhutan, BTN
6.36213,2011,1, Bhutan, BTN
18.7142,2011,2, Bhutan, BTN
24.6882,2011,3, Bhutan, BTN
60.9107,2011,4, Bhutan, BTN
223.407,2011,5, Bhutan, BTN
382.702,2011,6, Bhutan, BTN
524.937,2011,7, Bhutan, BTN
469.143,2011,8, Bhutan, BTN
257.145,2011,9, Bhutan, BTN
18.0747,2011,10, Bhutan, BTN
11.6967,2011,11, Bhutan, BTN
0.47495,2011,12, Bhutan, BTN
13.109,2012,1, Bhutan, BTN
8.65602,2012,2, Bhutan, BTN
18.2029,2012,3, Bhutan, BTN
108.79,2012,4, Bhutan, BTN
189.891,2012,5, Bhutan, BTN
349.506,2012,6, Bhutan, BTN
510.305,2012,7, Bhutan, BTN
299.385,2012,8, Bhutan, BTN
227.201,2012,9, Bhutan, BTN
59.0205,2012,10, Bhutan, BTN
0.9582,2012,11, Bhutan, BTN
0.28603,2012,12, Bhutan, BTN
1.62372,2013,1, Bhutan, BTN
15.7281,2013,2, Bhutan, BTN
23.7713,2013,3, Bhutan, BTN
157.458,2013,4, Bhutan, BTN
252.153,2013,5, Bhutan, BTN
430.803,2013,6, Bhutan, BTN
465.678,2013,7, Bhutan, BTN
239.727,2013,8, Bhutan, BTN
159.202,2013,9, Bhutan, BTN
259.066,2013,10, Bhutan, BTN
0.86694,2013,11, Bhutan, BTN
7.301,2013,12, Bhutan, BTN
0.48691,2014,1, Bhutan, BTN
15.6357,2014,2, Bhutan, BTN
21.3874,2014,3, Bhutan, BTN
73.0643,2014,4, Bhutan, BTN
150.657,2014,5, Bhutan, BTN
301.825,2014,6, Bhutan, BTN
409.94,2014,7, Bhutan, BTN
451.877,2014,8, Bhutan, BTN
349.414,2014,9, Bhutan, BTN
44.674,2014,10, Bhutan, BTN
5.80575,2014,11, Bhutan, BTN
1.16374,2014,12, Bhutan, BTN
11.5941,2015,1, Bhutan, BTN
13.1082,2015,2, Bhutan, BTN
12.9559,2015,3, Bhutan, BTN
143.814,2015,4, Bhutan, BTN
159.796,2015,5, Bhutan, BTN
347.099,2015,6, Bhutan, BTN
263.643,2015,7, Bhutan, BTN
448.183,2015,8, Bhutan, BTN
282.493,2015,9, Bhutan, BTN
38.5251,2015,10, Bhutan, BTN
2.75475,2015,11, Bhutan, BTN
5.26714,2015,12, Bhutan, BTN
10.3376,2016,1, Bhutan, BTN
2.64413,2016,2, Bhutan, BTN
35.9087,2016,3, Bhutan, BTN
114.212,2016,4, Bhutan, BTN
251.604,2016,5, Bhutan, BTN
389.528,2016,6, Bhutan, BTN
552.127,2016,7, Bhutan, BTN
159.788,2016,8, Bhutan, BTN
224.689,2016,9, Bhutan, BTN
79.5783,2016,10, Bhutan, BTN
4.76771,2016,11, Bhutan, BTN
2.1728,2016,12, Bhutan, BTN
